"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","383","n/e","n/e","n/e","2393","201","n/e","n/e","n/e","n/e","0","235","1059","134","n/e","n/e","31","n/e","0","n/e","0","284"
"Portugal (PT)","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","382","n/e","n/e","n/e","2384","202","n/e","n/e","n/e","n/e","0","333","1056","131","n/e","n/e","31","n/e","0","n/e","0","280"
"Portugal (PT)","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","377","n/e","n/e","n/e","2354","201","n/e","n/e","n/e","n/e","0","351","1013","131","n/e","n/e","30","n/e","0","n/e","0","251"
"Portugal (PT)","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","365","n/e","n/e","n/e","2496","215","n/e","n/e","n/e","n/e","0","238","1097","140","n/e","n/e","29","n/e","0","n/e","0","290"
"Portugal (PT)","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","367","n/e","n/e","n/e","3117","408","n/e","n/e","n/e","n/e","385","5","1546","612","n/e","n/e","28","n/e","0","n/e","0","393"
"Portugal (PT)","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","366","n/e","n/e","n/e","3864","568","n/e","n/e","n/e","n/e","1099","2","1814","774","n/e","n/e","28","n/e","0","n/e","0","428"
"Portugal (PT)","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","369","n/e","n/e","n/e","3984","580","n/e","n/e","n/e","n/e","1540","1","2158","1145","n/e","n/e","28","n/e","52","n/e","0","469"
"Portugal (PT)","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","362","n/e","n/e","n/e","3868","580","n/e","n/e","n/e","n/e","1875","0","2145","1222","n/e","n/e","26","n/e","180","n/e","0","433"
"Portugal (PT)","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","364","n/e","n/e","n/e","3842","579","n/e","n/e","n/e","n/e","1380","1","2131","1117","n/e","n/e","29","n/e","280","n/e","0","311"
"Portugal (PT)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","371","n/e","n/e","n/e","4225","576","n/e","n/e","n/e","n/e","797","2","1844","912","n/e","n/e","31","n/e","360","n/e","0","174"
"Portugal (PT)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","374","n/e","n/e","n/e","4235","576","n/e","n/e","n/e","n/e","791","2","1880","920","n/e","n/e","30","n/e","399","n/e","0","104"
"Portugal (PT)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","390","n/e","n/e","n/e","4222","577","n/e","n/e","n/e","n/e","786","2","1825","571","n/e","n/e","31","n/e","394","n/e","0","95"
"Portugal (PT)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","390","n/e","n/e","n/e","4014","576","n/e","n/e","n/e","n/e","75","3","1755","555","n/e","n/e","31","n/e","362","n/e","0","105"
"Portugal (PT)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","390","n/e","n/e","n/e","4210","576","n/e","n/e","n/e","n/e","798","2","1845","550","n/e","n/e","30","n/e","315","n/e","0","138"
"Portugal (PT)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","391","n/e","n/e","n/e","4207","576","n/e","n/e","n/e","n/e","1291","1","1921","610","n/e","n/e","32","n/e","142","n/e","0","164"
"Portugal (PT)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","395","n/e","n/e","n/e","4258","576","n/e","n/e","n/e","n/e","2073","0","2148","1198","n/e","n/e","33","n/e","5","n/e","0","186"
"Portugal (PT)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","394","n/e","n/e","n/e","4283","577","n/e","n/e","n/e","n/e","2079","0","2228","1244","n/e","n/e","33","n/e","0","n/e","0","195"
"Portugal (PT)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","391","n/e","n/e","n/e","4305","577","n/e","n/e","n/e","n/e","1932","1","2093","1220","n/e","n/e","33","n/e","0","n/e","0","206"
"Portugal (PT)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","389","n/e","n/e","n/e","4342","578","n/e","n/e","n/e","n/e","2007","1","2207","1284","n/e","n/e","32","n/e","0","n/e","0","211"
"Portugal (PT)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","385","n/e","n/e","n/e","4353","578","n/e","n/e","n/e","n/e","1433","1","1963","1295","n/e","n/e","32","n/e","0","n/e","0","232"
"Portugal (PT)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","383","n/e","n/e","n/e","4295","577","n/e","n/e","n/e","n/e","1068","3","1679","780","n/e","n/e","31","n/e","0","n/e","0","238"
"Portugal (PT)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","388","n/e","n/e","n/e","3898","577","n/e","n/e","n/e","n/e","622","3","1566","639","n/e","n/e","32","n/e","0","n/e","0","252"
"Portugal (PT)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","391","n/e","n/e","n/e","3611","572","n/e","n/e","n/e","n/e","204","687","1154","153","n/e","n/e","31","n/e","0","n/e","0","285"
"Portugal (PT)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","385","n/e","n/e","n/e","2582","571","n/e","n/e","n/e","n/e","200","1014","1130","353","n/e","n/e","31","n/e","0","n/e","0","363"
"Portugal (PT)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","375","n/e","n/e","n/e","2369","571","n/e","n/e","n/e","n/e","93","973","1064","446","n/e","n/e","32","n/e","0","n/e","0","404"
"Portugal (PT)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","377","n/e","n/e","n/e","2404","572","n/e","n/e","n/e","n/e","94","896","1061","412","n/e","n/e","32","n/e","0","n/e","0","356"
"Portugal (PT)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","375","n/e","n/e","n/e","2401","573","n/e","n/e","n/e","n/e","64","896","995","411","n/e","n/e","32","n/e","0","n/e","0","340"
"Portugal (PT)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","374","n/e","n/e","n/e","2798","573","n/e","n/e","n/e","n/e","65","1135","947","427","n/e","n/e","31","n/e","0","n/e","0","402"
"Portugal (PT)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","373","n/e","n/e","n/e","3009","572","n/e","n/e","n/e","n/e","56","530","1077","453","n/e","n/e","31","n/e","0","n/e","0","571"
"Portugal (PT)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","365","n/e","n/e","n/e","3454","573","n/e","n/e","n/e","n/e","332","21","1250","746","n/e","n/e","31","n/e","0","n/e","0","765"
"Portugal (PT)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","346","n/e","n/e","n/e","3539","573","n/e","n/e","n/e","n/e","1281","2","1409","833","n/e","n/e","31","n/e","32","n/e","0","906"
"Portugal (PT)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","357","n/e","n/e","n/e","3441","574","n/e","n/e","n/e","n/e","1457","2","1641","1002","n/e","n/e","31","n/e","186","n/e","0","970"
"Portugal (PT)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","356","n/e","n/e","n/e","3426","574","n/e","n/e","n/e","n/e","1494","2","1685","1064","n/e","n/e","31","n/e","363","n/e","0","811"
"Portugal (PT)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","362","n/e","n/e","n/e","3530","573","n/e","n/e","n/e","n/e","1395","1","1712","996","n/e","n/e","33","n/e","443","n/e","0","677"
"Portugal (PT)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","360","n/e","n/e","n/e","3640","576","n/e","n/e","n/e","n/e","790","3","1587","953","n/e","n/e","32","n/e","365","n/e","0","610"
"Portugal (PT)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","357","n/e","n/e","n/e","3791","577","n/e","n/e","n/e","n/e","645","3","1652","829","n/e","n/e","31","n/e","258","n/e","0","554"
"Portugal (PT)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","361","n/e","n/e","n/e","3786","576","n/e","n/e","n/e","n/e","241","3","1551","827","n/e","n/e","31","n/e","165","n/e","0","600"
"Portugal (PT)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","360","n/e","n/e","n/e","3801","577","n/e","n/e","n/e","n/e","587","3","1529","818","n/e","n/e","30","n/e","91","n/e","0","694"
"Portugal (PT)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","358","n/e","n/e","n/e","3909","577","n/e","n/e","n/e","n/e","1139","2","1699","866","n/e","n/e","32","n/e","25","n/e","0","817"
"Portugal (PT)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","367","n/e","n/e","n/e","3987","575","n/e","n/e","n/e","n/e","1768","1","1706","1056","n/e","n/e","33","n/e","1","n/e","0","1148"
"Portugal (PT)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","372","n/e","n/e","n/e","3878","576","n/e","n/e","n/e","n/e","1846","1","1806","1064","n/e","n/e","32","n/e","0","n/e","0","1673"
"Portugal (PT)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","371","n/e","n/e","n/e","4072","577","n/e","n/e","n/e","n/e","1420","1","1585","1064","n/e","n/e","31","n/e","0","n/e","0","2121"
"Portugal (PT)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","369","n/e","n/e","n/e","4115","577","n/e","n/e","n/e","n/e","1211","1","1564","1053","n/e","n/e","32","n/e","0","n/e","0","2364"
"Portugal (PT)","06.01.2021 22:00 - 06.01.2021 23:00 (CET/CEST)","369","n/e","n/e","n/e","3791","577","n/e","n/e","n/e","n/e","601","3","1533","758","n/e","n/e","32","n/e","0","n/e","0","2553"
"Portugal (PT)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","376","n/e","n/e","n/e","3467","575","n/e","n/e","n/e","n/e","99","4","1278","395","n/e","n/e","33","n/e","0","n/e","0","2605"
"Portugal (PT)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","378","n/e","n/e","n/e","2440","575","n/e","n/e","n/e","n/e","65","17","902","375","n/e","n/e","31","n/e","0","n/e","0","2501"
"Portugal (PT)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","374","n/e","n/e","n/e","1624","577","n/e","n/e","n/e","n/e","65","442","829","393","n/e","n/e","32","n/e","0","n/e","0","2353"
"Portugal (PT)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","375","n/e","n/e","n/e","1611","578","n/e","n/e","n/e","n/e","65","1602","814","319","n/e","n/e","32","n/e","0","n/e","0","2228"
"Portugal (PT)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","378","n/e","n/e","n/e","1609","523","n/e","n/e","n/e","n/e","65","1686","891","294","n/e","n/e","32","n/e","0","n/e","0","2236"
"Portugal (PT)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","375","n/e","n/e","n/e","1739","287","n/e","n/e","n/e","n/e","65","1952","936","293","n/e","n/e","31","n/e","0","n/e","0","2093"
"Portugal (PT)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","378","n/e","n/e","n/e","1763","352","n/e","n/e","n/e","n/e","64","1312","915","293","n/e","n/e","32","n/e","0","n/e","0","1944"
"Portugal (PT)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","375","n/e","n/e","n/e","1664","514","n/e","n/e","n/e","n/e","65","523","927","295","n/e","n/e","31","n/e","0","n/e","0","1936"
"Portugal (PT)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","376","n/e","n/e","n/e","2615","578","n/e","n/e","n/e","n/e","87","30","1062","465","n/e","n/e","32","n/e","0","n/e","0","1927"
"Portugal (PT)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","374","n/e","n/e","n/e","3621","570","n/e","n/e","n/e","n/e","719","17","1443","746","n/e","n/e","32","n/e","0","n/e","0","1854"
"Portugal (PT)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","358","n/e","n/e","n/e","3877","577","n/e","n/e","n/e","n/e","1555","7","1631","990","n/e","n/e","30","n/e","18","n/e","0","1759"
"Portugal (PT)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","364","n/e","n/e","n/e","3924","577","n/e","n/e","n/e","n/e","1978","1","1774","1166","n/e","n/e","28","n/e","98","n/e","0","1539"
"Portugal (PT)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","369","n/e","n/e","n/e","3876","579","n/e","n/e","n/e","n/e","2079","1","1850","1156","n/e","n/e","31","n/e","226","n/e","0","1156"
"Portugal (PT)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","376","n/e","n/e","n/e","3801","579","n/e","n/e","n/e","n/e","1890","1","1989","1087","n/e","n/e","32","n/e","345","n/e","0","915"
"Portugal (PT)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","378","n/e","n/e","n/e","3801","578","n/e","n/e","n/e","n/e","1824","1","2078","1118","n/e","n/e","32","n/e","426","n/e","0","777"
"Portugal (PT)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","375","n/e","n/e","n/e","3833","578","n/e","n/e","n/e","n/e","1763","1","2113","1114","n/e","n/e","31","n/e","391","n/e","0","673"
"Portugal (PT)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","375","n/e","n/e","n/e","3777","578","n/e","n/e","n/e","n/e","1570","1","2052","954","n/e","n/e","33","n/e","317","n/e","0","704"
"Portugal (PT)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","369","n/e","n/e","n/e","3742","578","n/e","n/e","n/e","n/e","1326","1","2056","916","n/e","n/e","33","n/e","178","n/e","0","764"
"Portugal (PT)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","365","n/e","n/e","n/e","3902","579","n/e","n/e","n/e","n/e","1423","1","2083","917","n/e","n/e","32","n/e","48","n/e","0","895"
"Portugal (PT)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","371","n/e","n/e","n/e","3811","578","n/e","n/e","n/e","n/e","1631","1","2046","975","n/e","n/e","32","n/e","2","n/e","0","1275"
"Portugal (PT)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","372","n/e","n/e","n/e","3998","578","n/e","n/e","n/e","n/e","1643","0","2002","924","n/e","n/e","33","n/e","0","n/e","0","1896"
"Portugal (PT)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","383","n/e","n/e","n/e","4011","578","n/e","n/e","n/e","n/e","1376","1","1936","924","n/e","n/e","33","n/e","0","n/e","0","2392"
"Portugal (PT)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","388","n/e","n/e","n/e","4057","578","n/e","n/e","n/e","n/e","1183","2","1663","994","n/e","n/e","33","n/e","0","n/e","0","2653"
"Portugal (PT)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","388","n/e","n/e","n/e","4298","578","n/e","n/e","n/e","n/e","1243","2","1387","814","n/e","n/e","31","n/e","0","n/e","0","2665"
"Portugal (PT)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","393","n/e","n/e","n/e","3829","577","n/e","n/e","n/e","n/e","123","16","1011","394","n/e","n/e","32","n/e","0","n/e","0","2628"
"Portugal (PT)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","396","n/e","n/e","n/e","2749","578","n/e","n/e","n/e","n/e","57","250","824","190","n/e","n/e","32","n/e","0","n/e","0","2551"
"Portugal (PT)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","395","n/e","n/e","n/e","1670","510","n/e","n/e","n/e","n/e","64","967","589","126","n/e","n/e","32","n/e","0","n/e","0","2618"
"Portugal (PT)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","385","n/e","n/e","n/e","1599","385","n/e","n/e","n/e","n/e","64","2080","465","105","n/e","n/e","32","n/e","0","n/e","0","2693"
"Portugal (PT)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","373","n/e","n/e","n/e","1601","237","n/e","n/e","n/e","n/e","64","2281","376","105","n/e","n/e","32","n/e","0","n/e","0","2767"
"Portugal (PT)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","373","n/e","n/e","n/e","1580","200","n/e","n/e","n/e","n/e","48","2503","278","104","n/e","n/e","31","n/e","0","n/e","0","2913"
"Portugal (PT)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","367","n/e","n/e","n/e","1645","200","n/e","n/e","n/e","n/e","0","2477","432","104","n/e","n/e","32","n/e","0","n/e","0","2943"
"Portugal (PT)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","363","n/e","n/e","n/e","1550","222","n/e","n/e","n/e","n/e","0","2353","494","104","n/e","n/e","31","n/e","0","n/e","0","3077"
"Portugal (PT)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","370","n/e","n/e","n/e","2007","460","n/e","n/e","n/e","n/e","34","643","575","112","n/e","n/e","32","n/e","0","n/e","0","3138"
"Portugal (PT)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","376","n/e","n/e","n/e","2506","576","n/e","n/e","n/e","n/e","124","140","934","286","n/e","n/e","32","n/e","0","n/e","0","3262"
"Portugal (PT)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","377","n/e","n/e","n/e","2700","581","n/e","n/e","n/e","n/e","741","2","902","801","n/e","n/e","32","n/e","15","n/e","0","3317"
"Portugal (PT)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","384","n/e","n/e","n/e","2728","580","n/e","n/e","n/e","n/e","1008","2","1097","1083","n/e","n/e","31","n/e","79","n/e","0","3211"
"Portugal (PT)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","397","n/e","n/e","n/e","2717","580","n/e","n/e","n/e","n/e","1145","1","1406","1111","n/e","n/e","31","n/e","185","n/e","0","3089"
"Portugal (PT)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","389","n/e","n/e","n/e","2745","579","n/e","n/e","n/e","n/e","1162","1","1384","1052","n/e","n/e","31","n/e","216","n/e","0","2947"
"Portugal (PT)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","376","n/e","n/e","n/e","2740","579","n/e","n/e","n/e","n/e","1349","1","1385","997","n/e","n/e","33","n/e","219","n/e","0","2674"
"Portugal (PT)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","325","n/e","n/e","n/e","2642","579","n/e","n/e","n/e","n/e","1544","1","1325","993","n/e","n/e","32","n/e","191","n/e","0","2635"
"Portugal (PT)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","290","n/e","n/e","n/e","2676","579","n/e","n/e","n/e","n/e","809","2","1248","488","n/e","n/e","33","n/e","200","n/e","0","2695"
"Portugal (PT)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","288","n/e","n/e","n/e","2582","579","n/e","n/e","n/e","n/e","609","2","1315","501","n/e","n/e","32","n/e","162","n/e","0","2816"
"Portugal (PT)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","295","n/e","n/e","n/e","2719","579","n/e","n/e","n/e","n/e","906","1","1586","833","n/e","n/e","32","n/e","61","n/e","0","2963"
"Portugal (PT)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","315","n/e","n/e","n/e","2974","578","n/e","n/e","n/e","n/e","1349","1","1589","969","n/e","n/e","31","n/e","2","n/e","0","3258"
"Portugal (PT)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","321","n/e","n/e","n/e","2958","579","n/e","n/e","n/e","n/e","1404","1","1498","595","n/e","n/e","32","n/e","0","n/e","0","3603"
"Portugal (PT)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","316","n/e","n/e","n/e","3143","579","n/e","n/e","n/e","n/e","1192","1","1492","563","n/e","n/e","31","n/e","0","n/e","0","3653"
"Portugal (PT)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","323","n/e","n/e","n/e","3229","578","n/e","n/e","n/e","n/e","1286","1","1446","620","n/e","n/e","32","n/e","0","n/e","0","3620"
"Portugal (PT)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","336","n/e","n/e","n/e","3222","578","n/e","n/e","n/e","n/e","376","9","1211","199","n/e","n/e","31","n/e","0","n/e","0","3599"
"Portugal (PT)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","351","n/e","n/e","n/e","2874","578","n/e","n/e","n/e","n/e","1","444","1164","51","n/e","n/e","32","n/e","0","n/e","0","3505"
"Portugal (PT)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","338","n/e","n/e","n/e","1295","578","n/e","n/e","n/e","n/e","0","1387","872","33","n/e","n/e","32","n/e","0","n/e","0","3463"
"Portugal (PT)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","362","n/e","n/e","n/e","492","578","n/e","n/e","n/e","n/e","0","1303","808","32","n/e","n/e","32","n/e","0","n/e","0","3368"
"Portugal (PT)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","390","n/e","n/e","n/e","485","539","n/e","n/e","n/e","n/e","0","1772","598","32","n/e","n/e","32","n/e","0","n/e","0","3402"
"Portugal (PT)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","403","n/e","n/e","n/e","478","324","n/e","n/e","n/e","n/e","0","1809","354","27","n/e","n/e","31","n/e","0","n/e","0","3502"
"Portugal (PT)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","407","n/e","n/e","n/e","475","222","n/e","n/e","n/e","n/e","0","1945","279","8","n/e","n/e","31","n/e","0","n/e","0","3583"
"Portugal (PT)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","404","n/e","n/e","n/e","472","202","n/e","n/e","n/e","n/e","0","1947","325","8","n/e","n/e","32","n/e","0","n/e","0","3528"
"Portugal (PT)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","404","n/e","n/e","n/e","472","213","n/e","n/e","n/e","n/e","0","2415","656","8","n/e","n/e","30","n/e","0","n/e","0","3522"
"Portugal (PT)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","401","n/e","n/e","n/e","470","355","n/e","n/e","n/e","n/e","0","1556","756","8","n/e","n/e","32","n/e","0","n/e","0","3582"
"Portugal (PT)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","397","n/e","n/e","n/e","561","520","n/e","n/e","n/e","n/e","0","1641","696","8","n/e","n/e","31","n/e","0","n/e","0","3610"
"Portugal (PT)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","400","n/e","n/e","n/e","720","547","n/e","n/e","n/e","n/e","0","1406","677","9","n/e","n/e","31","n/e","51","n/e","0","3523"
"Portugal (PT)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","402","n/e","n/e","n/e","905","578","n/e","n/e","n/e","n/e","0","648","1450","83","n/e","n/e","31","n/e","181","n/e","0","3327"
"Portugal (PT)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","404","n/e","n/e","n/e","1104","577","n/e","n/e","n/e","n/e","0","636","1576","72","n/e","n/e","32","n/e","272","n/e","0","3160"
"Portugal (PT)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","406","n/e","n/e","n/e","1195","577","n/e","n/e","n/e","n/e","0","1150","1426","8","n/e","n/e","33","n/e","305","n/e","0","3066"
"Portugal (PT)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","408","n/e","n/e","n/e","1191","578","n/e","n/e","n/e","n/e","0","887","1478","8","n/e","n/e","32","n/e","262","n/e","0","3008"
"Portugal (PT)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","406","n/e","n/e","n/e","1100","579","n/e","n/e","n/e","n/e","68","664","1541","127","n/e","n/e","32","n/e","246","n/e","0","2832"
"Portugal (PT)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","404","n/e","n/e","n/e","1093","579","n/e","n/e","n/e","n/e","0","652","1443","10","n/e","n/e","32","n/e","193","n/e","0","2736"
"Portugal (PT)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","401","n/e","n/e","n/e","1209","579","n/e","n/e","n/e","n/e","0","654","1419","8","n/e","n/e","32","n/e","102","n/e","0","2711"
"Portugal (PT)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","403","n/e","n/e","n/e","1397","578","n/e","n/e","n/e","n/e","10","404","1209","13","n/e","n/e","31","n/e","40","n/e","0","2659"
"Portugal (PT)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","403","n/e","n/e","n/e","1508","577","n/e","n/e","n/e","n/e","1062","1","1474","258","n/e","n/e","31","n/e","3","n/e","0","2693"
"Portugal (PT)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","402","n/e","n/e","n/e","1538","577","n/e","n/e","n/e","n/e","1529","1","1585","460","n/e","n/e","32","n/e","0","n/e","0","2676"
"Portugal (PT)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","398","n/e","n/e","n/e","1558","578","n/e","n/e","n/e","n/e","1899","0","1983","426","n/e","n/e","32","n/e","0","n/e","0","2594"
"Portugal (PT)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","400","n/e","n/e","n/e","1501","579","n/e","n/e","n/e","n/e","1920","0","1884","404","n/e","n/e","32","n/e","0","n/e","0","2724"
"Portugal (PT)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","402","n/e","n/e","n/e","1193","578","n/e","n/e","n/e","n/e","797","2","1661","255","n/e","n/e","31","n/e","0","n/e","0","2851"
"Portugal (PT)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","402","n/e","n/e","n/e","929","576","n/e","n/e","n/e","n/e","6","360","1321","16","n/e","n/e","31","n/e","0","n/e","0","2866"
"Portugal (PT)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","403","n/e","n/e","n/e","568","577","n/e","n/e","n/e","n/e","0","783","1023","8","n/e","n/e","31","n/e","0","n/e","0","2819"
"Portugal (PT)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","402","n/e","n/e","n/e","427","407","n/e","n/e","n/e","n/e","0","990","884","8","n/e","n/e","31","n/e","0","n/e","0","2684"
