"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","01.04.2021 02:00 - 01.04.2021 03:00 (CET/CEST)","318","n/e","n/e","n/e","2951","27","135","n/e","n/e","n/e","","580","4556","1399","n/e","39157","n/e","n/e","0","166","n/e","2158"
"France (FR)","01.04.2021 03:00 - 01.04.2021 04:00 (CET/CEST)","317","n/e","n/e","n/e","2769","27","137","n/e","n/e","n/e","","874","4494","1168","n/e","39367","n/e","n/e","0","168","n/e","2118"
"France (FR)","01.04.2021 04:00 - 01.04.2021 05:00 (CET/CEST)","318","n/e","n/e","n/e","2623","27","138","n/e","n/e","n/e","","1136","4513","872","n/e","39499","n/e","n/e","0","155","n/e","2054"
"France (FR)","01.04.2021 05:00 - 01.04.2021 06:00 (CET/CEST)","318","n/e","n/e","n/e","2724","27","137","n/e","n/e","n/e","","346","4553","881","n/e","39328","n/e","n/e","0","136","n/e","1927"
"France (FR)","01.04.2021 06:00 - 01.04.2021 07:00 (CET/CEST)","317","n/e","n/e","n/e","3177","27","137","n/e","n/e","n/e","1093","","4924","1373","n/e","39621","n/e","n/e","0","126","n/e","1779"
"France (FR)","01.04.2021 07:00 - 01.04.2021 08:00 (CET/CEST)","319","n/e","n/e","n/e","3346","27","138","n/e","n/e","n/e","1834","","5560","2663","n/e","39666","n/e","n/e","198","128","n/e","1812"
"France (FR)","01.04.2021 08:00 - 01.04.2021 09:00 (CET/CEST)","319","n/e","n/e","n/e","3302","28","138","n/e","n/e","n/e","1917","","5544","3028","n/e","39750","n/e","n/e","852","128","n/e","1774"
"France (FR)","01.04.2021 09:00 - 01.04.2021 10:00 (CET/CEST)","319","n/e","n/e","n/e","3212","26","137","n/e","n/e","n/e","1297","","5445","2153","n/e","39743","n/e","n/e","2577","124","n/e","1608"
"France (FR)","01.04.2021 10:00 - 01.04.2021 11:00 (CET/CEST)","318","n/e","n/e","n/e","2874","24","137","n/e","n/e","n/e","616","","5058","1410","n/e","40099","n/e","n/e","4525","122","n/e","1318"
"France (FR)","01.04.2021 11:00 - 01.04.2021 12:00 (CET/CEST)","312","n/e","n/e","n/e","2554","25","137","n/e","n/e","n/e","","179","4696","1126","n/e","40124","n/e","n/e","5949","122","n/e","1153"
"France (FR)","01.04.2021 12:00 - 01.04.2021 13:00 (CET/CEST)","311","n/e","n/e","n/e","2198","25","138","n/e","n/e","n/e","","198","4513","1173","n/e","39819","n/e","n/e","6895","124","n/e","1233"
"France (FR)","01.04.2021 13:00 - 01.04.2021 14:00 (CET/CEST)","313","n/e","n/e","n/e","1881","25","138","n/e","n/e","n/e","","459","4422","1328","n/e","39928","n/e","n/e","7219","127","n/e","1516"
"France (FR)","01.04.2021 14:00 - 01.04.2021 15:00 (CET/CEST)","316","n/e","n/e","n/e","1558","25","138","n/e","n/e","n/e","","539","4285","1475","n/e","39715","n/e","n/e","7129","127","n/e","1916"
"France (FR)","01.04.2021 15:00 - 01.04.2021 16:00 (CET/CEST)","317","n/e","n/e","n/e","1499","24","138","n/e","n/e","n/e","","469","4342","1236","n/e","38783","n/e","n/e","6641","130","n/e","2354"
"France (FR)","01.04.2021 16:00 - 01.04.2021 17:00 (CET/CEST)","317","n/e","n/e","n/e","1429","23","138","n/e","n/e","n/e","","496","4516","1191","n/e","38635","n/e","n/e","5669","126","n/e","2916"
"France (FR)","01.04.2021 17:00 - 01.04.2021 18:00 (CET/CEST)","314","n/e","n/e","n/e","1443","22","138","n/e","n/e","n/e","","294","4777","957","n/e","38872","n/e","n/e","4126","130","n/e","3750"
"France (FR)","01.04.2021 18:00 - 01.04.2021 19:00 (CET/CEST)","316","n/e","n/e","n/e","2230","21","138","n/e","n/e","n/e","523","","5324","1239","n/e","39337","n/e","n/e","2194","137","n/e","4355"
"France (FR)","01.04.2021 19:00 - 01.04.2021 20:00 (CET/CEST)","316","n/e","n/e","n/e","2505","20","138","n/e","n/e","n/e","854","","5589","1254","n/e","40203","n/e","n/e","615","148","n/e","4815"
"France (FR)","01.04.2021 20:00 - 01.04.2021 21:00 (CET/CEST)","317","n/e","n/e","n/e","2371","20","135","n/e","n/e","n/e","963","","5599","1487","n/e","40526","n/e","n/e","161","147","n/e","5686"
"France (FR)","01.04.2021 21:00 - 01.04.2021 22:00 (CET/CEST)","318","n/e","n/e","n/e","2310","21","136","n/e","n/e","n/e","562","","5575","1335","n/e","40667","n/e","n/e","0","146","n/e","6858"
"France (FR)","01.04.2021 22:00 - 01.04.2021 23:00 (CET/CEST)","317","n/e","n/e","n/e","2415","22","138","n/e","n/e","n/e","922","","5302","877","n/e","40712","n/e","n/e","0","147","n/e","7273"
"France (FR)","01.04.2021 23:00 - 02.04.2021 00:00 (CET/CEST)","315","n/e","n/e","n/e","2641","22","138","n/e","n/e","n/e","829","","4965","882","n/e","40758","n/e","n/e","0","146","n/e","7095"
"France (FR)","02.04.2021 00:00 - 02.04.2021 01:00 (CET/CEST)","314","n/e","n/e","n/e","1383","23","138","n/e","n/e","n/e","171","","4744","805","n/e","40724","n/e","n/e","0","147","n/e","7028"
"France (FR)","02.04.2021 01:00 - 02.04.2021 02:00 (CET/CEST)","315","n/e","n/e","n/e","1025","24","138","n/e","n/e","n/e","","588","4471","644","n/e","40749","n/e","n/e","0","147","n/e","6829"
"France (FR)","02.04.2021 02:00 - 02.04.2021 03:00 (CET/CEST)","316","n/e","n/e","n/e","1031","24","138","n/e","n/e","n/e","","1029","4457","563","n/e","40466","n/e","n/e","0","148","n/e","6600"
"France (FR)","02.04.2021 03:00 - 02.04.2021 04:00 (CET/CEST)","316","n/e","n/e","n/e","937","24","138","n/e","n/e","n/e","","2189","4299","459","n/e","40765","n/e","n/e","0","149","n/e","6284"
"France (FR)","02.04.2021 04:00 - 02.04.2021 05:00 (CET/CEST)","317","n/e","n/e","n/e","908","24","138","n/e","n/e","n/e","","2393","4189","454","n/e","40784","n/e","n/e","0","148","n/e","6151"
"France (FR)","02.04.2021 05:00 - 02.04.2021 06:00 (CET/CEST)","317","n/e","n/e","n/e","959","24","138","n/e","n/e","n/e","","1950","4442","462","n/e","40512","n/e","n/e","0","147","n/e","6200"
"France (FR)","02.04.2021 06:00 - 02.04.2021 07:00 (CET/CEST)","316","n/e","n/e","n/e","1099","25","138","n/e","n/e","n/e","","266","4781","539","n/e","40787","n/e","n/e","0","134","n/e","5998"
"France (FR)","02.04.2021 07:00 - 02.04.2021 08:00 (CET/CEST)","317","n/e","n/e","n/e","1092","25","138","n/e","n/e","n/e","1010","","5103","776","n/e","40797","n/e","n/e","200","136","n/e","6212"
"France (FR)","02.04.2021 08:00 - 02.04.2021 09:00 (CET/CEST)","317","n/e","n/e","n/e","1158","25","138","n/e","n/e","n/e","1190","","5341","1024","n/e","41129","n/e","n/e","850","130","n/e","6351"
"France (FR)","02.04.2021 09:00 - 02.04.2021 10:00 (CET/CEST)","316","n/e","n/e","n/e","1100","24","138","n/e","n/e","n/e","941","","5010","824","n/e","41357","n/e","n/e","2566","131","n/e","6268"
"France (FR)","02.04.2021 10:00 - 02.04.2021 11:00 (CET/CEST)","317","n/e","n/e","n/e","1106","23","138","n/e","n/e","n/e","36","","4796","1066","n/e","41280","n/e","n/e","4412","133","n/e","5981"
"France (FR)","02.04.2021 11:00 - 02.04.2021 12:00 (CET/CEST)","317","n/e","n/e","n/e","1142","23","138","n/e","n/e","n/e","","959","4637","1336","n/e","41182","n/e","n/e","5894","135","n/e","5871"
"France (FR)","02.04.2021 12:00 - 02.04.2021 13:00 (CET/CEST)","317","n/e","n/e","n/e","668","22","138","n/e","n/e","n/e","","730","4286","1256","n/e","40894","n/e","n/e","6858","134","n/e","6188"
"France (FR)","02.04.2021 13:00 - 02.04.2021 14:00 (CET/CEST)","318","n/e","n/e","n/e","584","21","136","n/e","n/e","n/e","","1288","3983","994","n/e","39116","n/e","n/e","7323","140","n/e","6649"
"France (FR)","02.04.2021 14:00 - 02.04.2021 15:00 (CET/CEST)","315","n/e","n/e","n/e","586","20","136","n/e","n/e","n/e","","1527","3783","870","n/e","37036","n/e","n/e","7295","144","n/e","7326"
"France (FR)","02.04.2021 15:00 - 02.04.2021 16:00 (CET/CEST)","317","n/e","n/e","n/e","583","20","137","n/e","n/e","n/e","","1583","3867","821","n/e","35578","n/e","n/e","6796","147","n/e","8046"
"France (FR)","02.04.2021 16:00 - 02.04.2021 17:00 (CET/CEST)","319","n/e","n/e","n/e","565","18","138","n/e","n/e","n/e","","1422","4004","1235","n/e","35321","n/e","n/e","5729","149","n/e","8469"
"France (FR)","02.04.2021 17:00 - 02.04.2021 18:00 (CET/CEST)","318","n/e","n/e","n/e","578","18","138","n/e","n/e","n/e","","1931","4331","1241","n/e","37191","n/e","n/e","4122","152","n/e","9451"
"France (FR)","02.04.2021 18:00 - 02.04.2021 19:00 (CET/CEST)","317","n/e","n/e","n/e","569","18","138","n/e","n/e","n/e","","2044","4582","1183","n/e","39702","n/e","n/e","2208","160","n/e","10000"
"France (FR)","02.04.2021 19:00 - 02.04.2021 20:00 (CET/CEST)","320","n/e","n/e","n/e","576","18","138","n/e","n/e","n/e","","1092","4950","1039","n/e","40821","n/e","n/e","657","163","n/e","9985"
"France (FR)","02.04.2021 20:00 - 02.04.2021 21:00 (CET/CEST)","327","n/e","n/e","n/e","591","18","138","n/e","n/e","n/e","690","","5080","945","n/e","40946","n/e","n/e","170","160","n/e","9895"
"France (FR)","02.04.2021 21:00 - 02.04.2021 22:00 (CET/CEST)","329","n/e","n/e","n/e","574","18","137","n/e","n/e","n/e","1086","","5128","906","n/e","40183","n/e","n/e","0","155","n/e","10042"
"France (FR)","02.04.2021 22:00 - 02.04.2021 23:00 (CET/CEST)","329","n/e","n/e","n/e","588","18","138","n/e","n/e","n/e","1088","","5037","933","n/e","39845","n/e","n/e","0","164","n/e","10031"
"France (FR)","02.04.2021 23:00 - 03.04.2021 00:00 (CET/CEST)","326","n/e","n/e","n/e","604","19","137","n/e","n/e","n/e","1181","","4710","682","n/e","39578","n/e","n/e","0","163","n/e","9826"
"France (FR)","03.04.2021 00:00 - 03.04.2021 01:00 (CET/CEST)","328","n/e","n/e","n/e","602","19","137","n/e","n/e","n/e","366","","4436","830","n/e","39465","n/e","n/e","0","165","n/e","9323"
"France (FR)","03.04.2021 01:00 - 03.04.2021 02:00 (CET/CEST)","327","n/e","n/e","n/e","603","19","137","n/e","n/e","n/e","","1","4296","668","n/e","39118","n/e","n/e","0","168","n/e","9091"
"France (FR)","03.04.2021 02:00 - 03.04.2021 03:00 (CET/CEST)","327","n/e","n/e","n/e","586","20","137","n/e","n/e","n/e","","634","4183","578","n/e","39078","n/e","n/e","0","172","n/e","8663"
"France (FR)","03.04.2021 03:00 - 03.04.2021 04:00 (CET/CEST)","321","n/e","n/e","n/e","582","20","137","n/e","n/e","n/e","","602","4269","593","n/e","39278","n/e","n/e","0","163","n/e","7904"
"France (FR)","03.04.2021 04:00 - 03.04.2021 05:00 (CET/CEST)","320","n/e","n/e","n/e","591","20","138","n/e","n/e","n/e","","465","4309","509","n/e","39279","n/e","n/e","0","163","n/e","7246"
"France (FR)","03.04.2021 05:00 - 03.04.2021 06:00 (CET/CEST)","326","n/e","n/e","n/e","566","20","137","n/e","n/e","n/e","","420","4364","558","n/e","39497","n/e","n/e","0","163","n/e","6983"
"France (FR)","03.04.2021 06:00 - 03.04.2021 07:00 (CET/CEST)","327","n/e","n/e","n/e","587","21","137","n/e","n/e","n/e","","59","4459","822","n/e","39462","n/e","n/e","0","161","n/e","7236"
"France (FR)","03.04.2021 07:00 - 03.04.2021 08:00 (CET/CEST)","327","n/e","n/e","n/e","628","22","134","n/e","n/e","n/e","197","","4520","799","n/e","39719","n/e","n/e","204","160","n/e","7590"
"France (FR)","03.04.2021 08:00 - 03.04.2021 09:00 (CET/CEST)","330","n/e","n/e","n/e","633","23","134","n/e","n/e","n/e","455","","4534","805","n/e","40060","n/e","n/e","819","158","n/e","8005"
"France (FR)","03.04.2021 09:00 - 03.04.2021 10:00 (CET/CEST)","331","n/e","n/e","n/e","664","26","134","n/e","n/e","n/e","401","","4458","738","n/e","40133","n/e","n/e","2480","157","n/e","8454"
"France (FR)","03.04.2021 10:00 - 03.04.2021 11:00 (CET/CEST)","334","n/e","n/e","n/e","783","27","134","n/e","n/e","n/e","","658","4321","741","n/e","39745","n/e","n/e","4223","158","n/e","9305"
"France (FR)","03.04.2021 11:00 - 03.04.2021 12:00 (CET/CEST)","339","n/e","n/e","n/e","899","27","134","n/e","n/e","n/e","","1822","4203","669","n/e","38919","n/e","n/e","5705","158","n/e","9938"
"France (FR)","03.04.2021 12:00 - 03.04.2021 13:00 (CET/CEST)","338","n/e","n/e","n/e","933","27","134","n/e","n/e","n/e","","2199","4161","790","n/e","37713","n/e","n/e","6746","160","n/e","9823"
"France (FR)","03.04.2021 13:00 - 03.04.2021 14:00 (CET/CEST)","332","n/e","n/e","n/e","926","27","134","n/e","n/e","n/e","","2031","4037","1063","n/e","36822","n/e","n/e","7442","161","n/e","9422"
"France (FR)","03.04.2021 14:00 - 03.04.2021 15:00 (CET/CEST)","329","n/e","n/e","n/e","700","26","137","n/e","n/e","n/e","","2303","3858","651","n/e","36777","n/e","n/e","7569","162","n/e","9028"
"France (FR)","03.04.2021 15:00 - 03.04.2021 16:00 (CET/CEST)","318","n/e","n/e","n/e","782","27","138","n/e","n/e","n/e","","2470","3899","916","n/e","35233","n/e","n/e","7116","160","n/e","8966"
"France (FR)","03.04.2021 16:00 - 03.04.2021 17:00 (CET/CEST)","314","n/e","n/e","n/e","818","27","138","n/e","n/e","n/e","","2596","4062","1201","n/e","34972","n/e","n/e","6061","162","n/e","9024"
"France (FR)","03.04.2021 17:00 - 03.04.2021 18:00 (CET/CEST)","314","n/e","n/e","n/e","816","27","138","n/e","n/e","n/e","","2905","4264","1121","n/e","36054","n/e","n/e","4511","155","n/e","9057"
"France (FR)","03.04.2021 18:00 - 03.04.2021 19:00 (CET/CEST)","314","n/e","n/e","n/e","700","26","138","n/e","n/e","n/e","","2663","4713","1208","n/e","38057","n/e","n/e","2489","153","n/e","9121"
"France (FR)","03.04.2021 19:00 - 03.04.2021 20:00 (CET/CEST)","315","n/e","n/e","n/e","594","25","137","n/e","n/e","n/e","","1879","4900","1286","n/e","39509","n/e","n/e","734","155","n/e","8569"
"France (FR)","03.04.2021 20:00 - 03.04.2021 21:00 (CET/CEST)","316","n/e","n/e","n/e","592","24","135","n/e","n/e","n/e","761","","5137","1153","n/e","39764","n/e","n/e","171","155","n/e","7857"
"France (FR)","03.04.2021 21:00 - 03.04.2021 22:00 (CET/CEST)","318","n/e","n/e","n/e","590","25","134","n/e","n/e","n/e","1777","","5187","1604","n/e","39684","n/e","n/e","0","156","n/e","7905"
"France (FR)","03.04.2021 22:00 - 03.04.2021 23:00 (CET/CEST)","317","n/e","n/e","n/e","611","24","134","n/e","n/e","n/e","2020","","5176","1761","n/e","39785","n/e","n/e","0","155","n/e","7762"
"France (FR)","03.04.2021 23:00 - 04.04.2021 00:00 (CET/CEST)","318","n/e","n/e","n/e","617","20","134","n/e","n/e","n/e","2120","","5123","1502","n/e","39844","n/e","n/e","0","157","n/e","7382"
"France (FR)","04.04.2021 00:00 - 04.04.2021 01:00 (CET/CEST)","315","n/e","n/e","n/e","616","20","134","n/e","n/e","n/e","1667","","4742","1092","n/e","39688","n/e","n/e","0","157","n/e","7185"
"France (FR)","04.04.2021 01:00 - 04.04.2021 02:00 (CET/CEST)","313","n/e","n/e","n/e","604","17","134","n/e","n/e","n/e","1150","","4513","718","n/e","39523","n/e","n/e","0","157","n/e","6627"
"France (FR)","04.04.2021 02:00 - 04.04.2021 03:00 (CET/CEST)","313","n/e","n/e","n/e","605","10","134","n/e","n/e","n/e","568","","4423","815","n/e","39280","n/e","n/e","0","157","n/e","6059"
"France (FR)","04.04.2021 03:00 - 04.04.2021 04:00 (CET/CEST)","314","n/e","n/e","n/e","598","8","134","n/e","n/e","n/e","","210","4380","1662","n/e","38896","n/e","n/e","0","159","n/e","5652"
"France (FR)","04.04.2021 04:00 - 04.04.2021 05:00 (CET/CEST)","314","n/e","n/e","n/e","588","","134","n/e","n/e","n/e","","279","4487","1147","n/e","38246","n/e","n/e","0","157","n/e","5404"
"France (FR)","04.04.2021 05:00 - 04.04.2021 06:00 (CET/CEST)","319","n/e","n/e","n/e","591","","134","n/e","n/e","n/e","","115","4553","684","n/e","38943","n/e","n/e","0","157","n/e","5029"
"France (FR)","04.04.2021 06:00 - 04.04.2021 07:00 (CET/CEST)","327","n/e","n/e","n/e","585","","134","n/e","n/e","n/e","772","","4753","618","n/e","39264","n/e","n/e","0","157","n/e","4734"
"France (FR)","04.04.2021 07:00 - 04.04.2021 08:00 (CET/CEST)","327","n/e","n/e","n/e","585","2","134","n/e","n/e","n/e","854","","4767","672","n/e","39260","n/e","n/e","214","157","n/e","4315"
"France (FR)","04.04.2021 08:00 - 04.04.2021 09:00 (CET/CEST)","325","n/e","n/e","n/e","587","9","138","n/e","n/e","n/e","842","","4729","858","n/e","39183","n/e","n/e","938","160","n/e","3585"
"France (FR)","04.04.2021 09:00 - 04.04.2021 10:00 (CET/CEST)","326","n/e","n/e","n/e","564","9","138","n/e","n/e","n/e","748","","4659","1676","n/e","38752","n/e","n/e","2818","161","n/e","2482"
"France (FR)","04.04.2021 10:00 - 04.04.2021 11:00 (CET/CEST)","326","n/e","n/e","n/e","563","18","138","n/e","n/e","n/e","340","","4598","1309","n/e","38277","n/e","n/e","4832","160","n/e","2066"
"France (FR)","04.04.2021 11:00 - 04.04.2021 12:00 (CET/CEST)","327","n/e","n/e","n/e","574","19","138","n/e","n/e","n/e","","1554","4221","468","n/e","38180","n/e","n/e","6202","161","n/e","2002"
"France (FR)","04.04.2021 12:00 - 04.04.2021 13:00 (CET/CEST)","329","n/e","n/e","n/e","581","19","137","n/e","n/e","n/e","","2509","4150","655","n/e","37379","n/e","n/e","6949","162","n/e","2124"
"France (FR)","04.04.2021 13:00 - 04.04.2021 14:00 (CET/CEST)","337","n/e","n/e","n/e","565","19","136","n/e","n/e","n/e","","2723","3948","543","n/e","35284","n/e","n/e","7236","163","n/e","2144"
"France (FR)","04.04.2021 14:00 - 04.04.2021 15:00 (CET/CEST)","339","n/e","n/e","n/e","577","19","137","n/e","n/e","n/e","","2998","3645","474","n/e","33138","n/e","n/e","7254","160","n/e","1959"
"France (FR)","04.04.2021 15:00 - 04.04.2021 16:00 (CET/CEST)","341","n/e","n/e","n/e","584","20","138","n/e","n/e","n/e","","3147","3436","278","n/e","31951","n/e","n/e","6983","160","n/e","1882"
"France (FR)","04.04.2021 16:00 - 04.04.2021 17:00 (CET/CEST)","340","n/e","n/e","n/e","581","19","138","n/e","n/e","n/e","","3165","3446","282","n/e","32004","n/e","n/e","6159","161","n/e","1861"
"France (FR)","04.04.2021 17:00 - 04.04.2021 18:00 (CET/CEST)","340","n/e","n/e","n/e","589","21","138","n/e","n/e","n/e","","2736","3784","877","n/e","33408","n/e","n/e","4635","157","n/e","1822"
"France (FR)","04.04.2021 18:00 - 04.04.2021 19:00 (CET/CEST)","340","n/e","n/e","n/e","611","22","138","n/e","n/e","n/e","","2092","4134","749","n/e","36738","n/e","n/e","2646","157","n/e","1754"
"France (FR)","04.04.2021 19:00 - 04.04.2021 20:00 (CET/CEST)","341","n/e","n/e","n/e","629","21","134","n/e","n/e","n/e","","384","4539","673","n/e","38009","n/e","n/e","794","158","n/e","1726"
"France (FR)","04.04.2021 20:00 - 04.04.2021 21:00 (CET/CEST)","340","n/e","n/e","n/e","707","22","134","n/e","n/e","n/e","1198","","4826","660","n/e","37908","n/e","n/e","173","157","n/e","1882"
"France (FR)","04.04.2021 21:00 - 04.04.2021 22:00 (CET/CEST)","339","n/e","n/e","n/e","751","23","134","n/e","n/e","n/e","1657","","5022","862","n/e","37882","n/e","n/e","0","155","n/e","2321"
"France (FR)","04.04.2021 22:00 - 04.04.2021 23:00 (CET/CEST)","338","n/e","n/e","n/e","583","23","134","n/e","n/e","n/e","2103","","4775","869","n/e","37629","n/e","n/e","0","163","n/e","2495"
"France (FR)","04.04.2021 23:00 - 05.04.2021 00:00 (CET/CEST)","339","n/e","n/e","n/e","580","23","134","n/e","n/e","n/e","1500","","4602","725","n/e","36589","n/e","n/e","0","163","n/e","2722"
"France (FR)","05.04.2021 00:00 - 05.04.2021 01:00 (CET/CEST)","340","n/e","n/e","n/e","599","23","134","n/e","n/e","n/e","310","","4230","396","n/e","36337","n/e","n/e","0","158","n/e","3031"
"France (FR)","05.04.2021 01:00 - 05.04.2021 02:00 (CET/CEST)","343","n/e","n/e","n/e","589","23","134","n/e","n/e","n/e","","1426","4089","726","n/e","35621","n/e","n/e","0","159","n/e","3151"
"France (FR)","05.04.2021 02:00 - 05.04.2021 03:00 (CET/CEST)","341","n/e","n/e","n/e","583","23","134","n/e","n/e","n/e","","1521","4056","1057","n/e","35128","n/e","n/e","0","157","n/e","3191"
"France (FR)","05.04.2021 03:00 - 05.04.2021 04:00 (CET/CEST)","341","n/e","n/e","n/e","595","23","134","n/e","n/e","n/e","","2834","3780","729","n/e","35086","n/e","n/e","0","157","n/e","3298"
"France (FR)","05.04.2021 04:00 - 05.04.2021 05:00 (CET/CEST)","341","n/e","n/e","n/e","598","23","134","n/e","n/e","n/e","","3165","3737","583","n/e","35210","n/e","n/e","0","157","n/e","3573"
"France (FR)","05.04.2021 05:00 - 05.04.2021 06:00 (CET/CEST)","340","n/e","n/e","n/e","594","23","134","n/e","n/e","n/e","","2861","3767","584","n/e","35374","n/e","n/e","0","155","n/e","3886"
"France (FR)","05.04.2021 06:00 - 05.04.2021 07:00 (CET/CEST)","340","n/e","n/e","n/e","696","24","134","n/e","n/e","n/e","","2180","3933","329","n/e","35580","n/e","n/e","0","153","n/e","4229"
"France (FR)","05.04.2021 07:00 - 05.04.2021 08:00 (CET/CEST)","340","n/e","n/e","n/e","862","25","134","n/e","n/e","n/e","","1729","4078","161","n/e","36155","n/e","n/e","218","150","n/e","4765"
"France (FR)","05.04.2021 08:00 - 05.04.2021 09:00 (CET/CEST)","340","n/e","n/e","n/e","982","26","134","n/e","n/e","n/e","","1729","4140","213","n/e","36420","n/e","n/e","924","149","n/e","5078"
"France (FR)","05.04.2021 09:00 - 05.04.2021 10:00 (CET/CEST)","340","n/e","n/e","n/e","1214","27","134","n/e","n/e","n/e","","1702","4304","318","n/e","36736","n/e","n/e","2603","148","n/e","5170"
"France (FR)","05.04.2021 10:00 - 05.04.2021 11:00 (CET/CEST)","339","n/e","n/e","n/e","1650","28","134","n/e","n/e","n/e","","1751","4172","374","n/e","36485","n/e","n/e","4339","148","n/e","5957"
"France (FR)","05.04.2021 11:00 - 05.04.2021 12:00 (CET/CEST)","339","n/e","n/e","n/e","1464","28","134","n/e","n/e","n/e","","2354","3752","290","n/e","36137","n/e","n/e","5564","151","n/e","6795"
"France (FR)","05.04.2021 12:00 - 05.04.2021 13:00 (CET/CEST)","339","n/e","n/e","n/e","1379","28","134","n/e","n/e","n/e","","2578","3633","522","n/e","36444","n/e","n/e","6246","153","n/e","7063"
