"Area","MTU","Biomass  - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Spain (ES)","07.09.2021 19:00 - 07.09.2021 20:00 (CET/CEST)","462","n/e","0","0","8711","520","156","0","0","0","","145","618","2322","0","6941","59","108","3274","273","0","10109"
"Spain (ES)","07.09.2021 20:00 - 07.09.2021 21:00 (CET/CEST)","470","n/e","0","0","9318","522","156","0","0","0","","0","622","3108","0","6948","60","106","881","277","0","8620"
"Spain (ES)","07.09.2021 21:00 - 07.09.2021 22:00 (CET/CEST)","487","n/e","0","0","10543","586","160","0","0","0","","0","676","3607","0","6950","62","108","400","280","0","7269"
"Spain (ES)","07.09.2021 22:00 - 07.09.2021 23:00 (CET/CEST)","489","n/e","0","0","10233","677","160","0","0","0","","0","676","2639","0","6953","62","110","306","272","0","6722"
"Spain (ES)","07.09.2021 23:00 - 08.09.2021 00:00 (CET/CEST)","499","n/e","0","0","9201","693","159","0","0","0","","0","642","2060","0","6952","61","110","264","251","0","6693"
"Spain (ES)","08.09.2021 00:00 - 08.09.2021 01:00 (CET/CEST)","499","n/e","0","0","8705","701","153","0","0","0","","0","557","1599","0","6952","58","101","229","241","0","6667"
"Spain (ES)","08.09.2021 01:00 - 08.09.2021 02:00 (CET/CEST)","503","n/e","0","0","8364","714","152","0","0","0","","59","534","1156","0","6947","58","99","143","238","0","6249"
"Spain (ES)","08.09.2021 02:00 - 08.09.2021 03:00 (CET/CEST)","504","n/e","0","0","8239","717","152","0","0","0","","90","523","998","0","6950","60","98","69","236","0","5845"
"Spain (ES)","08.09.2021 03:00 - 08.09.2021 04:00 (CET/CEST)","502","n/e","0","0","7663","727","153","0","0","0","","266","514","921","0","6949","61","98","62","244","0","5528"
"Spain (ES)","08.09.2021 04:00 - 08.09.2021 05:00 (CET/CEST)","504","n/e","0","0","7712","775","150","0","0","0","","179","517","786","0","6952","59","97","54","248","0","5206"
"Spain (ES)","08.09.2021 05:00 - 08.09.2021 06:00 (CET/CEST)","503","n/e","0","0","8236","824","153","0","0","0","","95","522","861","0","6955","57","95","46","248","0","4776"
"Spain (ES)","08.09.2021 06:00 - 08.09.2021 07:00 (CET/CEST)","509","n/e","0","0","9071","826","153","0","0","0","","0","543","1775","0","6954","57","90","46","248","0","4482"
"Spain (ES)","08.09.2021 07:00 - 08.09.2021 08:00 (CET/CEST)","507","n/e","0","0","9841","826","154","0","0","0","","0","593","2279","0","6956","57","90","49","250","0","4470"
"Spain (ES)","08.09.2021 08:00 - 08.09.2021 09:00 (CET/CEST)","509","n/e","0","0","10173","826","158","0","0","0","","0","554","2245","0","6959","58","91","883","246","0","4315"
"Spain (ES)","08.09.2021 09:00 - 08.09.2021 10:00 (CET/CEST)","509","n/e","0","0","10583","826","160","0","0","0","","0","561","2251","0","6958","59","91","3722","231","0","3781"
"Spain (ES)","08.09.2021 10:00 - 08.09.2021 11:00 (CET/CEST)","506","n/e","0","0","10143","826","160","0","0","0","","14","561","1936","0","6956","61","96","6426","233","0","3806"
"Spain (ES)","08.09.2021 11:00 - 08.09.2021 12:00 (CET/CEST)","503","n/e","0","0","8920","828","159","0","0","0","","0","559","1927","0","6959","59","95","8057","232","0","3890"
"Spain (ES)","08.09.2021 12:00 - 08.09.2021 13:00 (CET/CEST)","500","n/e","0","0","8258","836","158","0","0","0","","30","541","2150","0","6959","60","99","8653","228","0","4477"
"Spain (ES)","08.09.2021 13:00 - 08.09.2021 14:00 (CET/CEST)","504","n/e","0","0","7967","825","158","0","0","0","","31","526","1587","0","6952","58","108","8920","224","0","4842"
"Spain (ES)","08.09.2021 14:00 - 08.09.2021 15:00 (CET/CEST)","500","n/e","0","0","8069","825","159","0","0","0","","16","520","1299","0","6948","60","110","9073","222","0","4899"
"Spain (ES)","08.09.2021 15:00 - 08.09.2021 16:00 (CET/CEST)","495","n/e","0","0","8112","826","155","0","0","0","","90","522","1016","0","6949","60","110","9040","223","0","5248"
"Spain (ES)","08.09.2021 16:00 - 08.09.2021 17:00 (CET/CEST)","496","n/e","0","0","8359","826","156","0","0","0","","2","506","1109","0","6949","59","109","8984","224","0","5646"
"Spain (ES)","08.09.2021 17:00 - 08.09.2021 18:00 (CET/CEST)","497","n/e","0","0","8624","826","158","0","0","0","","152","520","1091","0","6949","58","110","8109","225","0","5978"
"Spain (ES)","08.09.2021 18:00 - 08.09.2021 19:00 (CET/CEST)","498","n/e","0","0","9687","826","159","0","0","0","","0","572","1990","0","6951","58","113","5948","225","0","6183"
"Spain (ES)","08.09.2021 19:00 - 08.09.2021 20:00 (CET/CEST)","496","n/e","0","0","10412","827","155","0","0","0","","0","613","2972","0","6950","58","110","2764","228","0","6418"
"Spain (ES)","08.09.2021 20:00 - 08.09.2021 21:00 (CET/CEST)","495","n/e","0","0","10391","826","160","0","0","0","","0","629","3630","0","6960","61","108","693","230","0","6185"
"Spain (ES)","08.09.2021 21:00 - 08.09.2021 22:00 (CET/CEST)","501","n/e","0","0","10332","826","159","0","0","0","","0","643","3796","0","6961","60","110","427","242","0","5977"
"Spain (ES)","08.09.2021 22:00 - 08.09.2021 23:00 (CET/CEST)","466","n/e","0","0","9959","826","160","0","0","0","","0","621","2773","0","6963","60","110","376","237","0","6084"
"Spain (ES)","08.09.2021 23:00 - 09.09.2021 00:00 (CET/CEST)","440","n/e","0","0","8615","825","156","0","0","0","","0","560","1704","0","6962","59","111","305","227","0","6143"
"Spain (ES)","09.09.2021 00:00 - 09.09.2021 01:00 (CET/CEST)","444","n/e","0","0","9000","827","148","0","0","0","","0","539","1759","0","6963","57","102","204","222","0","6093"
"Spain (ES)","09.09.2021 01:00 - 09.09.2021 02:00 (CET/CEST)","444","n/e","0","0","8622","826","146","0","0","0","","0","525","1744","0","6967","58","100","204","218","0","5949"
"Spain (ES)","09.09.2021 02:00 - 09.09.2021 03:00 (CET/CEST)","435","n/e","0","0","8624","826","145","0","0","0","","0","517","784","0","6963","61","98","187","223","0","5873"
"Spain (ES)","09.09.2021 03:00 - 09.09.2021 04:00 (CET/CEST)","445","n/e","0","0","8733","826","145","0","0","0","","98","523","743","0","6963","61","98","155","222","0","5444"
"Spain (ES)","09.09.2021 04:00 - 09.09.2021 05:00 (CET/CEST)","454","n/e","0","0","8435","826","144","0","0","0","","105","526","1010","0","6959","60","97","112","223","0","5088"
"Spain (ES)","09.09.2021 05:00 - 09.09.2021 06:00 (CET/CEST)","467","n/e","0","0","8658","826","151","0","0","0","","105","517","1504","0","6966","59","98","92","220","0","4598"
"Spain (ES)","09.09.2021 06:00 - 09.09.2021 07:00 (CET/CEST)","474","n/e","0","0","9679","827","150","0","0","0","","8","508","2189","0","6961","60","99","74","219","0","4462"
"Spain (ES)","09.09.2021 07:00 - 09.09.2021 08:00 (CET/CEST)","469","n/e","0","0","11371","827","151","0","0","0","","0","525","2285","0","6967","60","100","60","218","0","4351"
"Spain (ES)","09.09.2021 08:00 - 09.09.2021 09:00 (CET/CEST)","477","n/e","0","0","11461","826","156","0","0","0","","0","553","2424","0","6966","61","100","797","216","0","3882"
"Spain (ES)","09.09.2021 09:00 - 09.09.2021 10:00 (CET/CEST)","487","n/e","0","0","11598","826","159","0","0","0","","0","581","2298","0","6965","61","95","3312","213","0","3306"
"Spain (ES)","09.09.2021 10:00 - 09.09.2021 11:00 (CET/CEST)","487","n/e","0","0","11189","827","159","0","0","0","","0","603","2230","0","6227","58","95","5889","204","0","3251"
"Spain (ES)","09.09.2021 11:00 - 09.09.2021 12:00 (CET/CEST)","488","n/e","0","0","10892","827","159","0","0","0","","0","594","2384","0","5951","60","99","7132","201","0","3284"
"Spain (ES)","09.09.2021 12:00 - 09.09.2021 13:00 (CET/CEST)","489","n/e","0","0","10833","827","161","0","0","0","","0","579","2164","0","5950","61","101","7921","211","0","3196"
"Spain (ES)","09.09.2021 13:00 - 09.09.2021 14:00 (CET/CEST)","489","n/e","0","0","11005","827","160","0","0","0","","0","588","2013","0","5947","59","102","8121","216","0","3240"
"Spain (ES)","09.09.2021 14:00 - 09.09.2021 15:00 (CET/CEST)","485","n/e","0","0","10973","827","160","0","0","0","","0","572","1820","0","5943","62","102","7818","218","0","3888"
"Spain (ES)","09.09.2021 15:00 - 09.09.2021 16:00 (CET/CEST)","485","n/e","0","0","10590","826","160","0","0","0","","0","547","895","0","5939","62","101","7331","221","0","4659"
"Spain (ES)","09.09.2021 16:00 - 09.09.2021 17:00 (CET/CEST)","485","n/e","0","0","10739","827","157","0","0","0","","0","531","797","0","5938","61","101","6794","230","0","5108"
"Spain (ES)","09.09.2021 17:00 - 09.09.2021 18:00 (CET/CEST)","492","n/e","0","0","10904","826","160","0","0","0","","0","535","834","0","5937","59","103","6036","233","0","5813"
"Spain (ES)","09.09.2021 18:00 - 09.09.2021 19:00 (CET/CEST)","492","n/e","0","0","11081","827","141","0","0","0","","0","544","1822","0","5935","59","102","4914","236","0","6064"
"Spain (ES)","09.09.2021 19:00 - 09.09.2021 20:00 (CET/CEST)","487","n/e","0","0","11261","813","140","0","0","0","","37","616","2207","0","5939","57","103","2510","241","0","6216"
"Spain (ES)","09.09.2021 20:00 - 09.09.2021 21:00 (CET/CEST)","491","n/e","0","0","12009","827","140","0","0","0","","29","660","2826","0","5944","59","103","626","244","0","5520"
"Spain (ES)","09.09.2021 21:00 - 09.09.2021 22:00 (CET/CEST)","499","n/e","0","0","12268","826","140","0","0","0","","0","618","2462","0","5948","60","101","358","245","0","4688"
"Spain (ES)","09.09.2021 22:00 - 09.09.2021 23:00 (CET/CEST)","498","n/e","0","0","11898","827","152","0","0","0","","0","604","2184","0","5948","59","101","274","245","0","4389"
"Spain (ES)","09.09.2021 23:00 - 10.09.2021 00:00 (CET/CEST)","493","n/e","0","0","11099","827","160","0","0","0","","0","581","1787","0","5951","57","103","212","239","0","4163"
"Spain (ES)","10.09.2021 00:00 - 10.09.2021 01:00 (CET/CEST)","492","n/e","0","0","10101","827","153","0","0","0","","14","526","1516","0","5956","57","96","163","242","0","4373"
"Spain (ES)","10.09.2021 01:00 - 10.09.2021 02:00 (CET/CEST)","496","n/e","0","0","9544","827","152","0","0","0","","252","516","777","0","5959","57","93","161","236","0","4568"
"Spain (ES)","10.09.2021 02:00 - 10.09.2021 03:00 (CET/CEST)","498","n/e","0","0","9328","827","151","0","0","0","","318","507","776","0","5961","57","93","125","239","0","4195"
"Spain (ES)","10.09.2021 03:00 - 10.09.2021 04:00 (CET/CEST)","494","n/e","0","0","9552","827","151","0","0","0","","317","510","896","0","5960","54","94","104","241","0","3698"
"Spain (ES)","10.09.2021 04:00 - 10.09.2021 05:00 (CET/CEST)","499","n/e","0","0","10141","827","149","0","0","0","","409","511","1182","0","5962","53","93","103","242","0","3037"
"Spain (ES)","10.09.2021 05:00 - 10.09.2021 06:00 (CET/CEST)","505","n/e","0","0","10382","827","152","0","0","0","","415","503","1185","0","5965","54","92","71","242","0","3049"
"Spain (ES)","10.09.2021 06:00 - 10.09.2021 07:00 (CET/CEST)","512","n/e","0","0","11131","827","152","0","0","0","","324","555","1607","0","5966","52","94","72","245","0","2979"
"Spain (ES)","10.09.2021 07:00 - 10.09.2021 08:00 (CET/CEST)","514","n/e","0","0","12534","827","153","0","0","0","","308","600","2959","0","5966","51","97","90","239","0","2605"
"Spain (ES)","10.09.2021 08:00 - 10.09.2021 09:00 (CET/CEST)","515","n/e","0","0","13344","826","159","0","0","0","","307","619","3595","0","5965","53","100","984","243","0","2104"
"Spain (ES)","10.09.2021 09:00 - 10.09.2021 10:00 (CET/CEST)","519","n/e","0","0","12639","823","162","0","0","0","","73","582","1950","0","5966","55","98","4209","243","0","1791"
"Spain (ES)","10.09.2021 10:00 - 10.09.2021 11:00 (CET/CEST)","516","n/e","0","0","11355","826","161","0","0","0","","399","567","1429","0","5964","59","104","7546","241","0","1643"
"Spain (ES)","10.09.2021 11:00 - 10.09.2021 12:00 (CET/CEST)","514","n/e","0","0","11285","827","161","0","0","0","","385","569","1673","0","5961","59","105","9390","237","0","1637"
"Spain (ES)","10.09.2021 12:00 - 10.09.2021 13:00 (CET/CEST)","511","n/e","0","0","10892","827","161","0","0","0","","1","567","1333","0","5959","61","100","9997","237","0","1829"
"Spain (ES)","10.09.2021 13:00 - 10.09.2021 14:00 (CET/CEST)","517","n/e","0","0","10431","826","163","0","0","0","","5","554","1261","0","5956","62","102","10222","239","0","2143"
"Spain (ES)","10.09.2021 14:00 - 10.09.2021 15:00 (CET/CEST)","514","n/e","0","0","10198","827","161","0","0","0","","132","563","1298","0","5951","60","109","10078","242","0","2327"
"Spain (ES)","10.09.2021 15:00 - 10.09.2021 16:00 (CET/CEST)","505","n/e","0","0","9806","827","161","0","0","0","","318","550","1429","0","5948","60","103","9960","239","0","2587"
"Spain (ES)","10.09.2021 16:00 - 10.09.2021 17:00 (CET/CEST)","510","n/e","0","0","9668","827","161","0","0","0","","352","531","1269","0","5947","57","105","9725","252","0","2779"
"Spain (ES)","10.09.2021 17:00 - 10.09.2021 18:00 (CET/CEST)","508","n/e","0","0","9963","826","162","0","0","0","","364","541","1328","0","5948","56","108","9045","254","0","2749"
"Spain (ES)","10.09.2021 18:00 - 10.09.2021 19:00 (CET/CEST)","510","n/e","0","0","10623","827","162","0","0","0","","177","557","1941","0","5949","55","108","7047","256","0","2665"
"Spain (ES)","10.09.2021 19:00 - 10.09.2021 20:00 (CET/CEST)","510","n/e","0","0","12168","827","158","0","0","0","","153","614","2454","0","5950","56","107","3664","253","0","2523"
"Spain (ES)","10.09.2021 20:00 - 10.09.2021 21:00 (CET/CEST)","511","n/e","0","0","13067","827","163","0","0","0","","76","646","2641","0","5949","56","106","1019","255","0","2432"
"Spain (ES)","10.09.2021 21:00 - 10.09.2021 22:00 (CET/CEST)","511","n/e","0","0","13496","827","163","0","0","0","","0","636","3088","0","5952","58","108","652","257","0","2350"
"Spain (ES)","10.09.2021 22:00 - 10.09.2021 23:00 (CET/CEST)","511","n/e","0","0","12455","827","162","0","0","0","","11","623","2918","0","5956","57","108","593","257","0","2232"
"Spain (ES)","10.09.2021 23:00 - 11.09.2021 00:00 (CET/CEST)","509","n/e","0","0","11879","827","161","0","0","0","","53","596","2082","0","5949","57","107","533","256","0","2397"
"Spain (ES)","11.09.2021 00:00 - 11.09.2021 01:00 (CET/CEST)","515","n/e","0","0","11105","827","125","0","0","0","","15","574","2286","0","5945","58","101","477","253","0","2368"
"Spain (ES)","11.09.2021 01:00 - 11.09.2021 02:00 (CET/CEST)","520","n/e","0","0","11005","827","122","0","0","0","","199","567","2023","0","5945","59","101","449","258","0","1926"
"Spain (ES)","11.09.2021 02:00 - 11.09.2021 03:00 (CET/CEST)","518","n/e","0","0","10934","827","121","0","0","0","","209","549","1782","0","5945","59","98","320","272","0","1484"
"Spain (ES)","11.09.2021 03:00 - 11.09.2021 04:00 (CET/CEST)","517","n/e","0","0","10912","827","122","0","0","0","","374","533","1648","0","5948","60","97","142","276","0","1203"
"Spain (ES)","11.09.2021 04:00 - 11.09.2021 05:00 (CET/CEST)","520","n/e","0","0","10937","827","121","0","0","0","","402","531","1527","0","5947","59","97","116","281","0","1016"
"Spain (ES)","11.09.2021 05:00 - 11.09.2021 06:00 (CET/CEST)","519","n/e","0","0","10618","827","117","0","0","0","","401","518","1494","0","5948","57","98","91","285","0","945"
"Spain (ES)","11.09.2021 06:00 - 11.09.2021 07:00 (CET/CEST)","526","n/e","0","0","10779","827","117","0","0","0","","400","518","1628","0","5950","58","98","77","286","0","841"
"Spain (ES)","11.09.2021 07:00 - 11.09.2021 08:00 (CET/CEST)","518","n/e","0","0","11156","827","117","0","0","0","","400","552","1942","0","5953","60","99","78","287","0","819"
"Spain (ES)","11.09.2021 08:00 - 11.09.2021 09:00 (CET/CEST)","521","n/e","0","0","10728","827","117","0","0","0","","123","572","1518","0","5955","60","99","769","288","0","893"
"Spain (ES)","11.09.2021 09:00 - 11.09.2021 10:00 (CET/CEST)","516","n/e","0","0","10445","827","117","0","0","0","","0","583","1208","0","5958","60","98","3415","283","0","797"
"Spain (ES)","11.09.2021 10:00 - 11.09.2021 11:00 (CET/CEST)","518","n/e","0","0","9658","827","116","0","0","0","","7","593","646","0","5958","62","99","6399","281","0","673"
"Spain (ES)","11.09.2021 11:00 - 11.09.2021 12:00 (CET/CEST)","517","n/e","0","0","9132","827","116","0","0","0","","144","577","588","0","5957","61","100","8273","283","0","943"
"Spain (ES)","11.09.2021 12:00 - 11.09.2021 13:00 (CET/CEST)","515","n/e","0","0","8935","826","117","0","0","0","","529","555","822","0","5954","61","97","8900","284","0","1439"
"Spain (ES)","11.09.2021 13:00 - 11.09.2021 14:00 (CET/CEST)","513","n/e","0","0","8904","826","116","0","0","0","","441","544","604","0","5954","61","96","9276","281","0","1829"
"Spain (ES)","11.09.2021 14:00 - 11.09.2021 15:00 (CET/CEST)","517","n/e","0","0","8815","797","116","0","0","0","","486","543","645","0","5951","58","94","8901","279","0","2076"
"Spain (ES)","11.09.2021 15:00 - 11.09.2021 16:00 (CET/CEST)","511","n/e","0","0","8474","764","109","0","0","0","","617","519","757","0","5954","57","96","8645","275","0","2012"
"Spain (ES)","11.09.2021 16:00 - 11.09.2021 17:00 (CET/CEST)","512","n/e","0","0","8557","748","109","0","0","0","","311","500","741","0","5953","58","99","7900","278","0","1931"
"Spain (ES)","11.09.2021 17:00 - 11.09.2021 18:00 (CET/CEST)","515","n/e","0","0","8834","812","113","0","0","0","","153","485","585","0","5953","59","100","7514","278","0","1976"
"Spain (ES)","11.09.2021 18:00 - 11.09.2021 19:00 (CET/CEST)","516","n/e","0","0","9118","827","116","0","0","0","","17","508","860","0","5953","60","98","5943","283","0","1984"
"Spain (ES)","11.09.2021 19:00 - 11.09.2021 20:00 (CET/CEST)","513","n/e","0","0","10029","827","113","0","0","0","","35","533","2089","0","5955","59","98","3036","284","0","1930"
"Spain (ES)","11.09.2021 20:00 - 11.09.2021 21:00 (CET/CEST)","516","n/e","0","0","11431","827","111","0","0","0","","1","549","2915","0","5960","59","101","906","285","0","1778"
"Spain (ES)","11.09.2021 21:00 - 11.09.2021 22:00 (CET/CEST)","513","n/e","0","0","11953","827","112","0","0","0","","0","555","3988","0","5961","60","99","544","286","0","1222"
"Spain (ES)","11.09.2021 22:00 - 11.09.2021 23:00 (CET/CEST)","506","n/e","0","0","11613","827","112","0","0","0","","0","554","3178","0","5963","61","101","484","285","0","1110"
"Spain (ES)","11.09.2021 23:00 - 12.09.2021 00:00 (CET/CEST)","502","n/e","0","0","11246","827","112","0","0","0","","0","543","2520","0","5963","59","101","380","284","0","1064"
"Spain (ES)","12.09.2021 00:00 - 12.09.2021 01:00 (CET/CEST)","519","n/e","0","0","10207","731","112","0","0","0","","0","531","2486","0","5965","55","98","251","287","0","1009"
"Spain (ES)","12.09.2021 01:00 - 12.09.2021 02:00 (CET/CEST)","520","n/e","0","0","9790","617","111","0","0","0","","0","522","2507","0","5965","59","96","121","287","0","922"
"Spain (ES)","12.09.2021 02:00 - 12.09.2021 03:00 (CET/CEST)","516","n/e","0","0","9224","520","112","0","0","0","","0","521","2512","0","5953","61","94","100","285","0","966"
"Spain (ES)","12.09.2021 03:00 - 12.09.2021 04:00 (CET/CEST)","517","n/e","0","0","8988","520","111","0","0","0","","166","519","2160","0","5954","62","95","100","285","0","1110"
"Spain (ES)","12.09.2021 04:00 - 12.09.2021 05:00 (CET/CEST)","516","n/e","0","0","9076","520","111","0","0","0","","198","502","1806","0","5955","60","96","99","284","0","1236"
"Spain (ES)","12.09.2021 05:00 - 12.09.2021 06:00 (CET/CEST)","515","n/e","0","0","8814","520","111","0","0","0","","198","503","1598","0","6008","61","97","100","279","0","1282"
"Spain (ES)","12.09.2021 06:00 - 12.09.2021 07:00 (CET/CEST)","518","n/e","0","0","8774","520","111","0","0","0","","198","503","1582","0","6060","57","97","99","277","0","1258"
"Spain (ES)","12.09.2021 07:00 - 12.09.2021 08:00 (CET/CEST)","516","n/e","0","0","8998","520","111","0","0","0","","341","527","1731","0","6085","56","95","100","286","0","1308"
"Spain (ES)","12.09.2021 08:00 - 12.09.2021 09:00 (CET/CEST)","516","n/e","0","0","8534","521","111","0","0","0","","393","542","1591","0","6088","58","95","856","287","0","1389"
"Spain (ES)","12.09.2021 09:00 - 12.09.2021 10:00 (CET/CEST)","514","n/e","0","0","7573","520","112","0","0","0","","409","551","1162","0","6085","58","97","3999","285","0","1412"
"Spain (ES)","12.09.2021 10:00 - 12.09.2021 11:00 (CET/CEST)","516","n/e","0","0","6167","520","111","0","0","0","","459","556","671","0","6084","58","95","7614","282","0","1388"
"Spain (ES)","12.09.2021 11:00 - 12.09.2021 12:00 (CET/CEST)","503","n/e","0","0","5974","477","112","0","0","0","","594","548","691","0","6070","57","95","9709","280","0","1519"
"Spain (ES)","12.09.2021 12:00 - 12.09.2021 13:00 (CET/CEST)","483","n/e","0","0","6104","462","111","0","0","0","","539","533","817","0","6085","58","95","10336","278","0","1784"
"Spain (ES)","12.09.2021 13:00 - 12.09.2021 14:00 (CET/CEST)","482","n/e","0","0","6043","462","111","0","0","0","","349","527","491","0","6285","60","94","10444","281","0","2329"
"Spain (ES)","12.09.2021 14:00 - 12.09.2021 15:00 (CET/CEST)","483","n/e","0","0","5704","485","111","0","0","0","","454","530","761","0","6354","60","93","10325","277","0","2620"
"Spain (ES)","12.09.2021 15:00 - 12.09.2021 16:00 (CET/CEST)","469","n/e","0","0","5849","489","111","0","0","0","","926","513","790","0","6390","61","90","10059","277","0","2712"
"Spain (ES)","12.09.2021 16:00 - 12.09.2021 17:00 (CET/CEST)","475","n/e","0","0","6016","489","111","0","0","0","","1196","500","764","0","6412","61","93","9566","278","0","2684"
"Spain (ES)","12.09.2021 17:00 - 12.09.2021 18:00 (CET/CEST)","492","n/e","0","0","6189","514","106","0","0","0","","288","486","1116","0","6408","59","95","8224","278","0","2535"
"Spain (ES)","12.09.2021 18:00 - 12.09.2021 19:00 (CET/CEST)","498","n/e","0","0","7012","520","106","0","0","0","","0","506","1834","0","6414","59","94","5796","275","0","2557"
"Spain (ES)","12.09.2021 19:00 - 12.09.2021 20:00 (CET/CEST)","501","n/e","0","0","8466","520","106","0","0","0","","0","552","3751","0","6445","60","94","2410","278","0","2474"
"Spain (ES)","12.09.2021 20:00 - 12.09.2021 21:00 (CET/CEST)","505","n/e","0","0","9692","520","107","0","0","0","","0","591","4452","0","6465","59","94","740","276","0","2621"
"Spain (ES)","12.09.2021 21:00 - 12.09.2021 22:00 (CET/CEST)","506","n/e","0","0","10191","520","107","0","0","0","","0","549","4135","0","6507","59","93","597","275","0","2850"
"Spain (ES)","12.09.2021 22:00 - 12.09.2021 23:00 (CET/CEST)","506","n/e","0","0","10439","520","113","0","0","0","","0","548","3421","0","6529","59","92","462","277","0","3118"
"Spain (ES)","12.09.2021 23:00 - 13.09.2021 00:00 (CET/CEST)","507","n/e","0","0","9880","520","121","0","0","0","","0","530","2895","0","6538","59","92","338","280","0","3340"
"Spain (ES)","13.09.2021 00:00 - 13.09.2021 01:00 (CET/CEST)","508","n/e","0","0","9060","520","133","0","0","0","","0","514","1948","0","6538","57","89","198","274","0","3900"
"Spain (ES)","13.09.2021 01:00 - 13.09.2021 02:00 (CET/CEST)","509","n/e","0","0","8509","520","140","0","0","0","","8","515","961","0","6531","59","91","151","274","0","4723"
"Spain (ES)","13.09.2021 02:00 - 13.09.2021 03:00 (CET/CEST)","509","n/e","0","0","7816","520","140","0","0","0","","213","511","557","0","6531","60","90","148","279","0","5131"
"Spain (ES)","13.09.2021 03:00 - 13.09.2021 04:00 (CET/CEST)","510","n/e","0","0","7501","520","140","0","0","0","","424","509","345","0","6556","60","89","148","277","0","5225"
"Spain (ES)","13.09.2021 04:00 - 13.09.2021 05:00 (CET/CEST)","509","n/e","0","0","7552","520","140","0","0","0","","753","507","472","0","6579","60","85","148","277","0","5194"
"Spain (ES)","13.09.2021 05:00 - 13.09.2021 06:00 (CET/CEST)","509","n/e","0","0","7574","520","140","0","0","0","","595","497","448","0","6602","60","87","142","279","0","5474"
"Spain (ES)","13.09.2021 06:00 - 13.09.2021 07:00 (CET/CEST)","509","n/e","0","0","8619","520","138","0","0","0","","329","499","792","0","6626","60","90","100","283","0","5725"
"Spain (ES)","13.09.2021 07:00 - 13.09.2021 08:00 (CET/CEST)","511","n/e","0","0","10536","520","144","0","0","0","","105","512","1794","0","6640","61","90","100","284","0","6442"
